City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,rosarito,32.3333,-117.0333,19.120000000000005,70,72,2.57,MX,1717950952
333,sarangani,5.4033,125.4636,28.99000000000001,72,100,2.75,PH,1717950952
334,holualoa,19.6228,-155.9522,23.260000000000048,83,40,1.54,US,1717950952
335,beau vallon,-20.4189,57.6953,21.79000000000002,100,75,1.54,MU,1717950952
336,luanco,43.6152,-5.7934,17.230000000000018,82,100,4.02,ES,1717950952
337,bamiantong,44.9333,130.5333,11.710000000000036,91,32,1.95,CN,1717950952
338,rudbar,30.15,62.6,33.14000000000004,8,0,3.42,AF,1717950952
339,fort saskatchewan,53.7168,-113.2187,11.430000000000007,62,98,2.06,CA,1717950952
340,punta gorda,26.9298,-82.0454,34.03000000000003,70,20,4.12,US,1717950952
341,bocana de paiwas,12.7857,-85.1227,30.75,68,100,2.68,NI,1717950952
342,novoul'yanovsk,54.1496,48.3891,21.810000000000002,64,78,1.34,RU,1717950952
343,urangan,-25.3,152.9,14.0,72,19,2.68,AU,1717950952
344,bokoro,12.3807,17.0568,34.69,30,40,7.99,TD,1717950952
345,nicoya,10.1483,-85.452,29.82000000000005,76,100,0.8,CR,1717950952
346,kone,-21.0595,164.8658,22.060000000000002,85,100,2.25,NC,1717950952
347,novoarkhanhel's'k,48.658,30.8182,23.02000000000004,66,100,3.35,UA,1717950952
348,kafarati,10.383,11.0957,35.370000000000005,33,39,2.81,NG,1717950952
349,noumea,-22.2763,166.4572,24.439999999999998,99,100,1.39,NC,1717950952
350,kavieng,-2.5744,150.7967,28.160000000000025,80,82,2.5,PG,1717950952
351,saint-felicien,48.6501,-72.4491,16.379999999999995,82,100,2.57,CA,1717950952
352,west wodonga,-36.1257,146.8486,8.830000000000041,100,64,0.84,AU,1717950952
353,brookings,44.3114,-96.7984,22.810000000000002,45,0,3.6,US,1717950952
354,yangshuo,24.7808,110.4897,23.510000000000048,99,100,1.33,CN,1717950953
355,huambo,-12.7761,15.7392,20.230000000000018,29,50,2.71,AO,1717950953
356,nizhniy odes,63.6445,54.856,13.700000000000045,85,87,2.13,RU,1717950953
357,fortaleza,-3.7227,-38.5247,31.150000000000034,85,75,4.63,BR,1717950693
358,arroyo de la luz,39.4851,-6.584,24.150000000000034,43,87,2.77,ES,1717950953
359,iquique,-20.2208,-70.1431,18.02000000000004,76,52,2.98,CL,1717950839
360,qarazhal,48.0078,70.7903,23.200000000000045,49,87,7.85,KZ,1717950953
361,nabire,-3.3667,135.4833,24.33000000000004,95,81,1.53,ID,1717950953
362,yarmouth,41.7057,-70.2286,19.980000000000018,82,100,5.14,US,1717950660
363,guatrache,-37.6678,-63.5302,18.660000000000025,36,70,9.0,AR,1717950953
364,yunfu,22.9306,112.0373,24.730000000000018,97,100,0.95,CN,1717950953
365,haiku-pauwela,20.9219,-156.3051,23.910000000000025,79,20,4.63,US,1717950953
366,kristiansund,63.1115,7.732,14.360000000000014,71,75,9.77,NO,1717950953
367,bukama,-9.2,25.85,23.670000000000016,34,12,1.78,CD,1717950953
368,songea,-10.6833,35.65,15.82000000000005,75,80,2.38,TZ,1717950953
369,sur,22.5667,59.5289,33.379999999999995,46,19,2.41,OM,1717950953
370,tannum sands,-23.9504,151.3693,13.189999999999998,87,0,3.09,AU,1717950953
371,kostomuksha,64.571,30.5767,16.689999999999998,57,82,3.58,RU,1717950953
372,comodoro rivadavia,-45.8667,-67.5,9.920000000000016,87,40,2.06,AR,1717950663
373,north elba,44.2434,-73.9543,14.740000000000009,91,89,1.79,US,1717950953
374,sinabang,2.4803,96.3801,25.82000000000005,87,87,1.19,ID,1717950953
375,francistown,-21.17,27.5079,13.560000000000002,47,0,4.79,BW,1717950893
376,kendari,-3.945,122.4989,23.670000000000016,95,71,1.03,ID,1717950682
377,lompoc,34.6391,-120.4579,18.850000000000023,78,40,1.54,US,1717950882
378,markala,13.7021,-6.0659,41.84000000000003,17,16,2.19,ML,1717950953
379,tolanaro,-25.0319,46.9987,17.04000000000002,94,75,1.54,MG,1717950953
380,nyurba,63.2842,118.3319,11.850000000000023,89,97,1.99,RU,1717950953
381,dudinka,69.4058,86.1778,3.7100000000000364,94,91,3.58,RU,1717950884
382,caleta de carquin,-11.0925,-77.6267,20.170000000000016,72,54,4.86,PE,1717950954
383,strezhevoy,60.7333,77.5889,16.090000000000032,45,3,2.24,RU,1717950729
384,mar del plata,-38.0023,-57.5575,18.010000000000048,93,75,3.6,AR,1717950859
385,afif,23.9065,42.9172,35.460000000000036,8,26,2.25,SA,1717950954
386,ixtapa,20.7,-105.2,27.57000000000005,74,40,3.6,MX,1717950954
387,bathsheba,13.2167,-59.5167,31.340000000000032,74,20,8.23,BB,1717950954
388,usogorsk,63.4106,48.6872,15.370000000000005,89,100,2.43,RU,1717950954
389,yung shue wan,22.2333,114.1167,27.680000000000007,90,100,3.33,HK,1717950954
390,eirunepe,-6.6603,-69.8736,33.06,47,40,0.89,BR,1717950954
391,kanniyakumari,8.0833,77.5667,27.05000000000001,85,80,8.09,IN,1717950954
392,metu,8.3,35.5833,16.180000000000007,98,55,1.12,ET,1717950954
393,antofagasta,-23.65,-70.4,18.600000000000023,76,93,3.25,CL,1717950935
394,kertih,4.5141,103.4483,26.010000000000048,94,100,0.0,MY,1717950954
395,george town,5.4112,100.3354,28.960000000000036,69,40,4.63,MY,1717950761
396,dryden,49.7833,-92.7503,10.160000000000025,76,100,2.06,CA,1717950954
397,port douglas,-16.4833,145.4667,18.189999999999998,69,6,2.06,AU,1717950891
398,fort bragg,35.139,-79.006,33.23000000000002,44,20,3.6,US,1717950720
399,porto seguro,-16.4497,-39.0647,26.29000000000002,73,75,3.6,BR,1717950954
400,waddan,29.1614,16.139,36.85000000000002,11,0,2.35,LY,1717950954
401,lisala,2.15,21.5167,26.900000000000034,64,98,1.56,CD,1717950954
402,baley,51.6,116.6333,6.6200000000000045,94,60,0.3,RU,1717950954
403,howrah,22.5892,88.3103,31.0,89,40,5.66,IN,1717950954
404,ebon,4.582,168.6964,28.79000000000002,77,73,6.38,MH,1717950954
405,robbio,45.2906,8.5911,24.379999999999995,76,91,2.43,IT,1717950954
406,prince rupert,54.3161,-130.3201,11.830000000000041,85,100,5.66,CA,1717950853
407,paciran,-6.8767,112.3761,26.560000000000002,86,89,3.4,ID,1717950954
408,cidreira,-30.1811,-50.2056,23.840000000000032,63,11,1.99,BR,1717950719
409,pont rouge,48.8833,-72.0825,16.160000000000025,95,100,2.3,CA,1717950954
410,luanda,-8.8368,13.2343,25.0,78,0,4.63,AO,1717950954
411,ibarreta,-25.2144,-59.8585,33.85000000000002,26,75,7.55,AR,1717950954
412,khvoynaya,58.9,34.5333,15.460000000000036,59,100,3.47,RU,1717950954
413,corbu,44.3833,28.65,29.620000000000005,37,0,7.2,RO,1717950955
414,santana,-0.0583,-51.1817,31.100000000000023,70,40,2.57,BR,1717950955
415,faya-largeau,17.9257,19.1043,40.55000000000001,7,8,4.57,TD,1717950955
416,ibicarai,-14.865,-39.5875,24.350000000000023,80,100,1.68,BR,1717950873
417,namibe,-15.1961,12.1522,20.860000000000014,80,2,2.98,AO,1717950955
418,egilsstadir,65.2653,-14.3948,8.950000000000045,71,75,2.57,IS,1717950877
419,north battleford,52.7834,-108.2847,11.050000000000011,66,75,3.6,CA,1717950732
420,nadym,65.5333,72.5167,9.420000000000016,53,100,4.16,RU,1717950955
421,sola,-13.8833,167.55,26.350000000000023,73,93,6.72,VU,1717950880
422,kagoro,9.6,8.3833,21.870000000000005,91,93,1.63,NG,1717950955
423,kapuskasing,49.4169,-82.4331,8.050000000000011,93,100,7.2,CA,1717950955
424,portland,45.5234,-122.6762,20.360000000000014,70,75,2.57,US,1717950782
425,gao,16.6362,1.637,43.110000000000014,11,10,1.65,ML,1717950955
426,saint-philippe,-21.3585,55.7679,22.77000000000004,82,48,4.68,RE,1717950955
427,chernyshevsk,52.5243,117.0174,8.890000000000043,92,99,0.6,RU,1717950955
428,dauphin,51.1494,-100.0502,13.080000000000041,67,100,3.09,CA,1717950955
429,fonte boa,-2.4959,-66.2662,27.590000000000032,89,95,0.92,BR,1717950955
430,homer,59.6425,-151.5483,11.939999999999998,64,100,7.2,US,1717950955
431,kuhdasht,33.535,47.6061,28.99000000000001,15,6,2.47,IR,1717950955
432,oranjemund,-28.55,16.4333,20.670000000000016,29,51,5.08,NA,1717950955
433,jinghong,21.991,100.7341,22.400000000000034,99,100,0.8,CN,1717950955
434,sambava,-14.2667,50.1667,23.80000000000001,73,66,7.68,MG,1717950955
435,wotho,10.1657,166.0102,28.590000000000032,79,62,5.92,MH,1717950955
436,isiolo,0.3546,37.5822,21.620000000000005,70,93,5.6,KE,1717950955
437,rongelap,11.1635,166.8941,28.5,79,44,6.59,MH,1717950955
438,kamina,-8.7386,24.9906,18.75,39,6,1.63,CD,1717950955
439,savelugu,9.6244,-0.8253,37.06,33,38,1.57,GH,1717950955
440,kikwit,-5.041,18.8162,27.610000000000014,31,70,0.4,CD,1717950956
441,zhezqazghan,47.7833,67.7667,26.32000000000005,34,40,7.0,KZ,1717950892
442,bandarbeyla,9.4942,50.8122,26.980000000000018,80,36,13.51,SO,1717950956
443,bintulu,3.1667,113.0333,27.230000000000018,94,20,0.0,MY,1717950956
444,imbituba,-28.24,-48.6703,24.400000000000034,57,24,5.6,BR,1717950956
445,smithers,54.7804,-127.1743,16.180000000000007,48,75,4.12,CA,1717950849
446,saint-pierre,-21.3393,55.4781,22.82000000000005,73,0,4.63,RE,1717950956
447,bikenibeu village,1.3673,173.1241,27.980000000000018,83,20,2.06,KI,1717950956
448,saint-joseph,-21.3667,55.6167,22.210000000000036,81,33,5.18,RE,1717950956
449,alexandroupoli,40.8475,25.8744,28.510000000000048,54,0,2.06,GR,1717950956
450,panaba,21.2833,-88.2667,36.03000000000003,41,58,2.83,MX,1717950956
451,funafuti,-8.5243,179.1942,27.0,94,75,0.0,TV,1717950956
452,canarana,-11.6847,-41.7689,29.0,39,79,5.06,BR,1717950956
453,todos santos,23.45,-110.2167,24.0,63,0,3.1,MX,1717950956
454,tabas,33.5959,56.9244,33.49000000000001,9,0,5.31,IR,1717950956
455,abdanan,32.9926,47.4198,33.04000000000002,11,0,2.31,IR,1717950956
456,taksimo,56.3444,114.8794,9.720000000000027,72,26,1.49,RU,1717950956
457,barstow,34.8986,-117.0228,28.55000000000001,28,5,4.11,US,1717950956
458,mukalla,14.5425,49.1242,31.230000000000018,72,79,2.27,YE,1717950956
459,aoulef,26.9667,1.0833,44.85000000000002,7,84,6.33,DZ,1717950956
460,goderich,43.7501,-81.7165,15.510000000000048,94,98,4.12,CA,1717950956
461,kalmunai,7.4167,81.8167,28.730000000000018,73,100,1.48,LK,1717950956
462,uturoa,-16.7333,-151.4333,26.960000000000036,79,92,4.83,PF,1717950956
463,keningau,5.3378,116.1602,23.32000000000005,98,98,0.46,MY,1717950956
464,solnechnyy,50.7214,136.6319,12.240000000000009,99,100,1.07,RU,1717950956
465,patrocinio,-18.9439,-46.9925,26.420000000000016,33,58,3.42,BR,1717950956
466,panacan,9.2463,118.4082,27.710000000000036,79,95,0.52,PH,1717950957
467,bay roberts,47.5999,-53.2648,16.860000000000014,81,84,3.1,CA,1717950669
468,mezdra,43.15,23.7,26.600000000000023,73,12,0.2,BG,1717950957
469,fernie,49.5,-115.0687,13.110000000000014,49,96,1.16,CA,1717950679
470,maddela,16.3414,121.6849,24.430000000000007,96,99,0.3,PH,1717950957
471,namdrik,5.5994,168.1028,28.900000000000034,75,62,6.44,MH,1717950957
472,luganville,-15.5333,167.1667,23.689999999999998,78,56,0.34,VU,1717950957
473,taco pozo,-25.6167,-63.2833,30.910000000000025,34,16,4.85,AR,1717950957
474,koraput,18.8167,82.7167,25.160000000000025,78,79,3.56,IN,1717950957
475,brisas de zicatela,15.8369,-97.0419,31.29000000000002,70,75,1.54,MX,1717950957
476,swakopmund,-22.6833,14.5333,19.99000000000001,47,33,3.46,NA,1717950957
477,san felice circeo,41.2372,13.0942,26.850000000000023,70,99,7.5,IT,1717950957
478,yaring,6.8662,101.3689,27.939999999999998,83,100,3.54,TH,1717950957
479,tutayev,57.8853,39.5406,19.410000000000025,66,77,0.97,RU,1717950957
480,el abiodh sidi cheikh,32.893,0.5484,34.49000000000001,8,68,4.88,DZ,1717950957
481,nalut,30.3333,10.85,39.420000000000016,8,10,2.3,LY,1717950957
482,harper,4.375,-7.7169,27.150000000000034,78,81,3.7,LR,1717950957
483,katsuren-haebaru,26.3369,127.8719,25.010000000000048,96,75,0.0,JP,1717950957
484,mungwi,-10.1732,31.3694,17.939999999999998,57,71,3.71,ZM,1717950957
485,guiuan,11.0333,125.7247,29.08000000000004,77,43,2.46,PH,1717950957
486,ankang,32.68,109.0172,19.700000000000045,87,1,0.44,CN,1717950957
487,kuah,6.3265,99.8432,27.99000000000001,83,20,0.0,MY,1717950957
488,turan,16.0678,108.2208,27.99000000000001,83,40,1.54,VN,1717950691
489,beyneu,45.3167,55.2,29.620000000000005,24,82,5.1,KZ,1717950957
490,ardestan,33.3761,52.3694,31.890000000000043,9,0,4.77,IR,1717950958
491,barreirinha,-2.7933,-57.07,33.35000000000002,50,29,1.45,BR,1717950958
492,ataq,14.5377,46.8319,28.390000000000043,49,44,5.53,YE,1717950958
493,elko,41.0002,-115.5012,25.640000000000043,37,74,0.89,US,1717950958
494,akureyri,65.6835,-18.0878,7.960000000000036,76,40,6.69,IS,1717950958
495,coahuayana de hidalgo,18.7,-103.6583,31.980000000000018,46,6,3.41,MX,1717950958
496,es castell,39.8795,4.2854,24.379999999999995,64,20,7.72,ES,1717950958
497,ust'-kulom,61.6864,53.6902,14.82000000000005,86,100,1.18,RU,1717950958
498,tual,-5.6667,132.75,26.99000000000001,83,45,9.08,ID,1717950896
499,albertina,-22.2008,-46.6158,27.689999999999998,29,77,1.82,BR,1717950958
500,abatskoye,56.2875,70.4555,14.360000000000014,85,93,5.31,RU,1717950958
501,mugia,43.1041,-9.2179,16.060000000000002,77,3,10.08,ES,1717950958
502,pskov,57.8136,28.3496,15.150000000000034,100,75,2.0,RU,1717950922
503,rio grande,-32.035,-52.0986,27.189999999999998,68,59,5.88,BR,1717950876
504,aleg,17.0481,-13.9209,40.710000000000036,19,100,5.16,MR,1717950958
505,touba,8.2833,-7.6833,33.73000000000002,39,41,2.65,CI,1717950958
506,abepura,-2.6333,140.5833,24.450000000000045,100,40,0.51,ID,1717950958
507,chilliwack,49.1747,-121.9443,20.99000000000001,62,97,1.54,CA,1717950958
508,bac lieu,9.285,105.7244,28.05000000000001,64,100,5.36,VN,1717950958
509,acapulco de juarez,16.8634,-99.8901,28.900000000000034,70,20,2.57,MX,1717950813
510,pailon,-17.65,-62.75,30.5,32,97,8.78,BO,1717950958
511,dwarka,22.2394,68.9678,29.390000000000043,82,98,6.39,IN,1717950958
512,asipovichy,53.2933,28.6422,16.890000000000043,95,92,3.1,BY,1717950958
513,kailua-kona,19.6406,-155.9956,25.33000000000004,90,40,1.54,US,1717950958
514,baki,-7.6128,110.7839,24.510000000000048,92,76,2.2,ID,1717950958
515,aykhal,66.0,111.5,15.240000000000009,35,61,3.02,RU,1717950790
516,mushie,-3.0167,16.9,29.980000000000018,43,83,1.0,CD,1717950958
517,vila franca do campo,37.7167,-25.4333,20.230000000000018,99,78,2.55,PT,1717950959
518,batken,39.8333,71.0,15.740000000000009,45,86,2.65,KG,1717950959
519,bridgewater,44.3835,-64.5155,23.710000000000036,66,93,5.14,CA,1717950959
520,gorontalo,0.5412,123.0595,23.910000000000025,97,96,0.7,ID,1717950959
521,magdalena,14.1999,121.429,27.930000000000007,93,100,1.33,PH,1717950959
522,yarkovo,57.4028,67.0786,14.25,84,87,2.71,RU,1717950959
523,kaka,37.3482,59.6143,32.06,11,0,1.06,TM,1717950959
524,lionel town,17.8101,-77.2406,32.72000000000003,66,100,6.1,JM,1717950959
525,tianpeng,30.9866,103.9393,22.260000000000048,83,6,2.03,CN,1717950959
526,monrovia,6.3005,-10.7969,27.870000000000005,79,67,4.33,LR,1717950959
527,genc,38.7507,40.5603,19.04000000000002,64,100,2.26,TR,1717950959
528,nanyamba,-10.6833,39.8333,20.860000000000014,83,37,1.26,TZ,1717950959
529,balqash,46.8481,74.995,26.05000000000001,40,20,7.88,KZ,1717950959
530,chamical,-30.36,-66.314,28.27000000000004,12,0,3.15,AR,1717950959
531,isangel,-19.55,169.2667,23.420000000000016,87,94,1.59,VU,1717950873
532,malango,-2.9627,119.9001,19.04000000000002,100,84,0.89,ID,1717950959
533,pontes e lacerda,-15.2261,-59.3353,34.610000000000014,23,61,3.94,BR,1717950959
534,yelizovo,53.1873,158.3805,12.080000000000041,66,75,3.0,RU,1717950959
535,trinidad,-14.8333,-64.9,30.99000000000001,55,40,4.12,BO,1717950959
536,yamoussoukro,6.8206,-5.2767,29.939999999999998,70,40,1.03,CI,1717950959
537,tralee,52.2704,-9.7026,14.140000000000043,82,75,4.12,IE,1717950878
538,tamandare,-8.7597,-35.1047,27.629999999999995,69,59,5.65,BR,1717950959
539,gornopravdinsk,60.05,69.9,14.140000000000043,63,29,1.26,RU,1717950959
540,morioka,39.7036,141.1525,17.060000000000002,92,100,0.99,JP,1717950959
541,thunder bay,48.4001,-89.3168,10.990000000000009,71,100,6.69,CA,1717950875
542,extrema,-22.8547,-46.3183,25.400000000000034,38,48,2.66,BR,1717950959
543,nar'yan-mar,67.6713,53.087,5.060000000000002,71,100,4.92,RU,1717950788
544,nzerekore,7.7562,-8.8179,26.170000000000016,88,97,1.91,GN,1717950960
545,trairi,-3.2778,-39.2689,28.99000000000001,70,61,4.67,BR,1717950854
546,argo,37.6333,22.7333,27.75,43,5,2.6,GR,1717950960
547,ghadamis,30.1337,9.5007,41.43000000000001,7,43,2.84,LY,1717950960
548,alton north (historical),26.2953,-98.3045,34.960000000000036,58,20,6.17,US,1717950960
549,altus,34.6381,-99.334,31.730000000000018,44,0,6.17,US,1717950960
550,nola,40.922,14.5329,29.950000000000045,47,99,0.65,IT,1717950960
551,kharp,66.8014,65.8081,9.840000000000032,94,100,2.36,RU,1717950789
552,maamba,-17.3667,27.15,17.220000000000027,55,0,1.65,ZM,1717950960
553,acarau,-2.8856,-40.12,30.560000000000002,63,41,6.37,BR,1717950960
554,floro,61.5996,5.0328,11.04000000000002,87,75,8.23,NO,1717950960
555,panama city beach,30.1766,-85.8055,33.49000000000001,55,0,3.09,US,1717950660
556,cabo san lucas,22.8909,-109.9124,23.170000000000016,79,0,2.57,MX,1717950814
557,zaozersk,69.4005,32.4476,4.680000000000007,85,71,7.16,RU,1717950960
558,fisterra,42.9049,-9.2629,15.970000000000027,72,6,10.67,ES,1717950960
559,belozersk,60.0326,37.7957,13.879999999999995,61,93,3.58,RU,1717950960
560,sao jose da coroa grande,-8.8978,-35.1478,27.370000000000005,71,39,6.04,BR,1717950960
561,fort st. john,56.2499,-120.8529,6.939999999999998,93,100,1.54,CA,1717950960
562,ust'-ilimsk,58.0006,102.6619,13.020000000000039,93,100,1.34,RU,1717950960
563,birmitrapur,22.4,84.7667,35.56,31,67,2.89,IN,1717950960
564,al jawf,29.5,38.75,34.69,10,0,4.84,SA,1717950956
565,maxixe,-23.8597,35.3472,17.900000000000034,94,75,1.54,MZ,1717950960
566,bondo,3.8146,23.6866,22.620000000000005,92,99,1.5,CD,1717950960
567,florence,43.7667,11.25,30.410000000000025,45,40,2.06,IT,1717950685
568,tupiza,-21.45,-65.7167,19.060000000000002,6,76,1.97,BO,1717950960
569,doda,33.1333,75.5667,20.640000000000043,51,53,1.98,IN,1717950960
570,vauvert,43.7,4.2833,22.980000000000018,78,41,3.6,FR,1717950960
571,show low,34.2542,-110.0298,21.160000000000025,17,0,7.2,US,1717950960
572,winnemucca,40.973,-117.7357,21.03000000000003,52,40,2.06,US,1717950961
573,barah,13.7,30.3667,34.94,29,96,1.48,SD,1717950961
574,pinhao,-25.6956,-51.6597,23.620000000000005,46,66,3.98,BR,1717950961
575,chapadinha,-3.7417,-43.3603,33.09000000000003,46,87,2.62,BR,1717950961
576,connell,46.6635,-118.8611,24.310000000000002,55,100,1.34,US,1717950961
577,san juan bautista,-14.0108,-75.7358,24.640000000000043,40,17,2.08,PE,1717950961
578,bandon,51.7469,-8.7425,15.770000000000039,76,100,6.22,IE,1717950961
579,alvorada,-12.48,-49.1247,34.26000000000005,25,33,3.27,BR,1717950961
580,tsiombe,-25.3,45.4833,17.860000000000014,62,100,5.06,MG,1717950961
581,turriff,57.5384,-2.4593,14.03000000000003,71,64,7.14,GB,1717950961
582,carolina beach,34.0352,-77.8936,33.379999999999995,50,73,1.79,US,1717950855
583,qianzhou,28.3167,109.7167,18.840000000000032,97,100,0.45,CN,1717950961
584,arcos,-20.2819,-45.5394,27.460000000000036,34,61,2.49,BR,1717950961
585,eagle,43.6954,-116.354,24.77000000000004,58,0,2.06,US,1717950961
586,salekhard,66.53,66.6019,10.220000000000027,60,98,3.13,RU,1717950961
587,quartu sant'elena,39.2419,9.1839,29.120000000000005,44,0,7.2,IT,1717950961
588,aginskoye,51.1,114.53,9.270000000000039,88,60,0.93,RU,1717950961
589,tuy hoa,13.0833,109.3,25.560000000000002,88,100,3.36,VN,1717950961
590,kudahuvadhoo,2.6708,72.8944,28.950000000000045,74,98,3.72,MV,1717950961
591,vallenar,-28.5708,-70.7581,19.25,38,100,2.06,CL,1717950686
592,mandal,25.45,74.5667,35.420000000000016,25,90,4.36,IN,1717950961
593,launceston,-41.45,147.1667,2.8600000000000136,93,6,2.57,AU,1717950961
594,island harbour,50.724,-1.2758,18.32000000000005,61,72,1.79,GB,1717950961
595,quatre cocos,-20.2078,57.7625,21.720000000000027,84,82,6.05,MU,1717950961
596,al mayadin,35.0209,40.4535,36.870000000000005,11,2,1.96,SY,1717950962
597,mariental,-24.6333,17.9667,17.439999999999998,29,26,5.64,NA,1717950893
598,paris,48.8534,2.3488,22.810000000000002,41,0,6.17,FR,1717950381
599,namsos,64.4662,11.4957,16.03000000000003,58,75,2.06,NO,1717950665
600,sangmelima,2.9333,11.9833,22.060000000000002,97,93,1.23,CM,1717950962
